speaker	word	trajectory	fricative	duration	fric_intensity	window_intensity	vowel	time	M1	M2	M3	M4	peak
7C_ch1	sjuk	6	sj	0.286	52.920	46.739	U	6	1280.848	521.256	2.975	41.191	1332.031
7C_ch1	sjuk	6	sj	0.286	52.920	44.163	U	7	1339.577	728.466	2.851	25.453	1375.000
7C_ch1	sjuk	6	sj	0.286	52.920	46.564	U	8	1478.145	785.505	3.897	26.338	1332.031
7C_ch1	sjuk	6	sj	0.286	52.920	51.066	U	9	1364.090	647.511	4.308	41.851	1332.031
7C_ch1	sjuk	6	sj	0.286	52.920	51.232	U	10	1363.250	762.319	5.082	39.389	1375.000
7C_ch1	sjuk	6	sj	0.286	52.920	52.330	U	11	1256.001	506.143	7.978	99.199	1160.156
7C_ch1	sjuk	6	sj	0.286	52.920	48.213	U	12	1206.841	750.933	5.314	46.150	859.375
7C_ch1	sjuk	6	sj	0.286	52.920	49.502	U	13	1185.800	595.061	7.504	81.321	1074.219
7C_ch1	sjuk	6	sj	0.286	52.920	46.281	U	14	1166.391	616.214	3.826	43.369	1203.125
7C_ch1	cell	7	s	0.193	51.456	34.715	e	0	2456.446	2343.525	1.365	1.413	0
7C_ch1	cell	7	s	0.193	51.456	35.414	e	1	2549.165	3337.777	0.986	-0.641	0
7C_ch1	cell	7	s	0.193	51.456	35.558	e	2	2158.008	3429.211	1.181	-0.350	0
7C_ch1	cell	7	s	0.193	51.456	40.657	e	3	7457.264	1974.054	-2.508	6.369	7777.344
7C_ch1	cell	7	s	0.193	51.456	48.815	e	4	7808.008	834.746	-2.979	23.681	7820.312
7C_ch1	cell	7	s	0.193	51.456	46.513	e	5	8269.577	1034.427	-2.433	14.531	7949.219
7C_ch1	cell	7	s	0.193	51.456	49.097	e	6	8906.805	992.808	-4.162	26.547	9410.156
7C_ch1	cell	7	s	0.193	51.456	47.887	e	7	8198.226	1432.151	-1.169	4.168	7734.375
7C_ch1	cell	7	s	0.193	51.456	46.553	e	8	7637.069	1866.802	-2.505	7.713	7820.312
7C_ch1	cell	7	s	0.193	51.456	46.186	e	9	7773.834	1337.662	-1.535	6.173	8078.125
7C_ch1	cell	7	s	0.193	51.456	47.753	e	10	7895.949	1469.877	-2.578	11.138	8250.000
7C_ch1	cell	7	s	0.193	51.456	52.457	e	11	7366.703	1432.521	-3.089	13.845	6960.938
7C_ch1	cell	7	s	0.193	51.456	49.398	e	12	7650.276	1530.235	-1.692	6.859	7261.719
7C_ch1	cell	7	s	0.193	51.456	42.012	e	13	6515.995	3016.703	-1.025	-0.151	0
7C_ch1	cell	7	s	0.193	51.456	34.894	e	14	2661.625	2993.984	1.117	-0.198	300.781
7C_ch1	sur	8	s	0.222	55.001	33.115	U	0	2969.556	2732.717	0.420	-1.159	42.969
7C_ch1	sur	8	s	0.222	55.001	39.405	U	1	1856.746	2735.994	0.935	-0.812	0
7C_ch1	sur	8	s	0.222	55.001	45.907	U	2	5477.894	2055.903	-1.408	2.621	5714.844
7C_ch1	sur	8	s	0.222	55.001	49.020	U	3	6309.428	1279.217	0.131	2.895	5371.094
7C_ch1	sur	8	s	0.222	55.001	48.588	U	4	6713.558	1725.354	0.320	0.674	5457.031
7C_ch1	sur	8	s	0.222	55.001	49.138	U	5	7058.883	1699.530	-0.440	0.420	5199.219
7C_ch1	sur	8	s	0.222	55.001	53.252	U	6	6693.854	1358.405	0.170	0.683	5457.031
7C_ch1	sur	8	s	0.222	55.001	54.224	U	7	7314.498	1434.617	-0.695	0.489	7949.219
7C_ch1	sur	8	s	0.222	55.001	53.135	U	8	7278.853	1560.296	-1.563	5.501	8507.812
7C_ch1	sur	8	s	0.222	55.001	52.032	U	9	7113.277	1515.628	-0.095	-0.169	5285.156
7C_ch1	sur	8	s	0.222	55.001	52.334	U	10	7670.459	1496.772	-1.792	6.006	8378.906
7C_ch1	sur	8	s	0.222	55.001	52.537	U	11	7296.635	1817.874	-0.560	0.768	8765.625
7C_ch1	sur	8	s	0.222	55.001	50.583	U	12	6792.569	2061.024	-0.785	0.383	8636.719
7C_ch1	sur	8	s	0.222	55.001	44.869	U	13	6021.482	2251.667	-0.632	0.397	7906.250
7C_ch1	sur	8	s	0.222	55.001	37.758	U	14	2278.352	2592.824	1.187	0.410	472.656
7C_ch1	kil	9	tj	0.214	57.774	38.620	I	0	2324.719	2090.075	0.191	-1.287	0
7C_ch1	kil	9	tj	0.214	57.774	43.450	I	1	3375.602	2029.758	-0.635	-0.746	0
7C_ch1	kil	9	tj	0.214	57.774	49.378	I	2	4678.621	1095.258	-2.166	8.108	4984.375
7C_ch1	kil	9	tj	0.214	57.774	51.764	I	3	4762.258	735.172	-0.719	13.628	4941.406
7C_ch1	kil	9	tj	0.214	57.774	54.025	I	4	4816.967	921.923	-3.431	17.821	5027.344
7C_ch1	kil	9	tj	0.214	57.774	54.703	I	5	4802.716	681.285	1.108	13.768	5070.312
7C_ch1	kil	9	tj	0.214	57.774	53.826	I	6	5038.185	716.639	1.347	16.884	5027.344
7C_ch1	kil	9	tj	0.214	57.774	54.878	I	7	4913.436	826.469	-0.782	14.319	5113.281
7C_ch1	kil	9	tj	0.214	57.774	55.707	I	8	4863.691	667.607	0.112	17.741	5156.250
7C_ch1	kil	9	tj	0.214	57.774	53.895	I	9	4863.394	788.129	-0.715	16.619	4855.469
7C_ch1	kil	9	tj	0.214	57.774	56.119	I	10	4892.820	691.041	-0.568	25.260	4941.406
7C_ch1	kil	9	tj	0.214	57.774	54.667	I	11	4791.156	808.063	-1.676	21.438	4812.500
7C_ch1	kil	9	tj	0.214	57.774	56.087	I	12	4812.493	734.088	-0.395	16.612	4855.469
7C_ch1	kil	9	tj	0.214	57.774	52.501	I	13	4542.509	1145.727	-1.350	6.846	4125.000
7C_ch1	kil	9	tj	0.214	57.774	42.713	I	14	4024.739	1477.130	-0.839	1.533	4769.531
7C_ch1	sol	10	s	0.218	47.714	37.709	O	0	1737.387	1829.753	1.492	1.711	0
7C_ch1	sol	10	s	0.218	47.714	37.691	O	1	3703.275	2677.857	0.152	-1.101	5500.000
7C_ch1	sol	10	s	0.218	47.714	38.227	O	2	2283.049	3253.787	0.939	-0.747	0
7C_ch1	sol	10	s	0.218	47.714	39.135	O	3	5629.628	2054.269	-1.029	2.142	5500.000
7C_ch1	sol	10	s	0.218	47.714	44.180	O	4	6457.257	1830.915	-0.219	0.847	5242.188
7C_ch1	sol	10	s	0.218	47.714	43.240	O	5	5946.424	2013.711	-0.579	1.957	5671.875
7C_ch1	sol	10	s	0.218	47.714	43.649	O	6	4123.184	3072.716	-0.255	-1.224	0
7C_ch1	sol	10	s	0.218	47.714	45.680	O	7	4583.490	2823.595	-0.515	-0.576	0
7C_ch1	sol	10	s	0.218	47.714	46.025	O	8	4752.095	3170.845	-0.409	-1.014	0
7C_ch1	sol	10	s	0.218	47.714	43.183	O	9	6694.077	2112.834	-0.850	1.350	5585.938
7C_ch1	sol	10	s	0.218	47.714	44.579	O	10	5900.493	2104.830	-0.755	1.654	5414.062
7C_ch1	sol	10	s	0.218	47.714	46.285	O	11	5841.373	1774.787	-0.155	2.585	5285.156
7C_ch1	sol	10	s	0.218	47.714	45.162	O	12	6954.346	1953.510	-0.293	-0.497	5199.219
7C_ch1	sol	10	s	0.218	47.714	44.313	O	13	4818.279	2222.353	-0.561	0.848	0
7C_ch1	sol	10	s	0.218	47.714	37.441	O	14	903.313	1864.264	2.109	3.611	0
7C_ch1	kedja	11	tj	0.201	53.296	35.976	E	0	2077.381	1500.408	0.348	0.575	0
7C_ch1	kedja	11	tj	0.201	53.296	40.400	E	1	1879.334	2094.403	0.630	-0.764	0
7C_ch1	kedja	11	tj	0.201	53.296	45.437	E	2	1865.861	2090.250	0.614	-0.728	0
7C_ch1	kedja	11	tj	0.201	53.296	44.883	E	3	1853.447	2192.835	0.624	-0.921	0
7C_ch1	kedja	11	tj	0.201	53.296	46.556	E	4	2952.289	2111.464	-0.202	-0.694	0
7C_ch1	kedja	11	tj	0.201	53.296	47.795	E	5	3834.110	1870.746	-0.668	1.019	0
7C_ch1	kedja	11	tj	0.201	53.296	47.967	E	6	3642.232	2112.059	-0.395	0.028	0
7C_ch1	kedja	11	tj	0.201	53.296	50.550	E	7	4506.657	1217.163	-0.508	7.353	4769.531
7C_ch1	kedja	11	tj	0.201	53.296	51.730	E	8	4833.850	1146.583	1.277	7.835	4683.594
7C_ch1	kedja	11	tj	0.201	53.296	51.173	E	9	4827.584	1169.761	1.009	7.389	4855.469
7C_ch1	kedja	11	tj	0.201	53.296	52.881	E	10	4657.911	1013.949	1.571	9.203	4425.781
7C_ch1	kedja	11	tj	0.201	53.296	52.319	E	11	4378.034	1430.292	-1.296	4.664	4468.750
7C_ch1	kedja	11	tj	0.201	53.296	50.671	E	12	4423.119	1419.081	-0.376	4.714	4683.594
7C_ch1	kedja	11	tj	0.201	53.296	51.498	E	13	4135.059	1075.318	0.630	6.135	3867.188
7C_ch1	kedja	11	tj	0.201	53.296	44.146	E	14	2839.778	1833.327	-0.191	-0.423	0
7C_ch1	schack	12	sj	0.197	43.670	35.694	a	0	125.539	608.689	9.052	107.164	0
7C_ch1	schack	12	sj	0.197	43.670	40.881	a	1	125.948	491.622	7.962	102.142	0
7C_ch1	schack	12	sj	0.197	43.670	35.740	a	2	841.190	1072.892	4.010	27.024	0
7C_ch1	schack	12	sj	0.197	43.670	37.276	a	3	1288.608	995.473	4.916	35.179	1289.062
7C_ch1	schack	12	sj	0.197	43.670	39.104	a	4	1169.659	1006.006	4.018	28.325	1289.062
7C_ch1	schack	12	sj	0.197	43.670	39.850	a	5	1062.139	935.809	4.354	34.055	1160.156
7C_ch1	schack	12	sj	0.197	43.670	40.882	a	6	747.093	1060.764	3.657	22.127	0
7C_ch1	schack	12	sj	0.197	43.670	40.035	a	7	820.464	1137.493	3.526	18.541	0
7C_ch1	schack	12	sj	0.197	43.670	42.938	a	8	515.763	840.847	4.083	29.602	0
7C_ch1	schack	12	sj	0.197	43.670	41.871	a	9	587.943	987.249	4.734	33.571	0
7C_ch1	schack	12	sj	0.197	43.670	37.889	a	10	1150.497	1391.989	3.216	13.245	0
7C_ch1	schack	12	sj	0.197	43.670	40.582	a	11	713.740	869.176	3.945	29.662	0
7C_ch1	schack	12	sj	0.197	43.670	39.304	a	12	874.400	1094.256	3.499	18.818	0
7C_ch1	schack	12	sj	0.197	43.670	38.505	a	13	1034.152	1055.210	2.996	13.665	945.312
7C_ch1	schack	12	sj	0.197	43.670	36.044	a	14	899.828	814.584	4.605	37.146	859.375
7C_ch1	fem	13	f	0.240	46.247	33.281	e	0	1195.718	1918.589	2.118	5.240	0
7C_ch1	fem	13	f	0.240	46.247	43.164	e	1	1223.774	1252.460	2.286	9.257	386.719
7C_ch1	fem	13	f	0.240	46.247	37.656	e	2	1993.859	1889.620	1.982	5.394	42.969
7C_ch1	fem	13	f	0.240	46.247	39.764	e	3	1701.570	2009.225	1.906	4.229	0
7C_ch1	fem	13	f	0.240	46.247	41.088	e	4	2170.435	2416.364	1.559	2.277	0
7C_ch1	fem	13	f	0.240	46.247	41.034	e	5	2908.648	2261.646	1.237	1.557	0
7C_ch1	fem	13	f	0.240	46.247	40.789	e	6	2780.889	2280.388	1.513	2.321	1675.781
7C_ch1	fem	13	f	0.240	46.247	41.332	e	7	3150.521	2345.461	1.309	0.759	1804.688
7C_ch1	fem	13	f	0.240	46.247	41.445	e	8	2530.486	3023.833	1.169	0.215	0
7C_ch1	fem	13	f	0.240	46.247	38.970	e	9	2398.989	2944.589	1.169	0.290	0
7C_ch1	fem	13	f	0.240	46.247	39.546	e	10	4054.181	3001.841	0.837	-0.711	1804.688
7C_ch1	fem	13	f	0.240	46.247	40.475	e	11	3642.675	2546.894	0.882	0.127	1589.844
7C_ch1	fem	13	f	0.240	46.247	38.724	e	12	4102.903	2684.907	0.799	-0.115	2664.062
7C_ch1	fem	13	f	0.240	46.247	38.115	e	13	3503.752	2641.044	0.841	-0.391	1675.781
7C_ch1	fem	13	f	0.240	46.247	34.256	e	14	2444.986	1695.155	1.323	2.532	1503.906
7C_ch1	fel	14	f	0.261	48.353	33.602	E	0	367.091	958.858	5.492	40.287	0
7C_ch1	fel	14	f	0.261	48.353	45.256	E	1	176.093	585.692	4.871	36.636	0
7C_ch1	fel	14	f	0.261	48.353	47.617	E	2	256.548	791.796	4.565	30.164	0
7C_ch1	fel	14	f	0.261	48.353	38.111	E	3	1455.640	1877.214	1.612	3.585	0
7C_ch1	fel	14	f	0.261	48.353	41.417	E	4	154.986	829.211	8.491	82.294	0
7C_ch1	fel	14	f	0.261	48.353	37.738	E	5	984.041	1872.712	2.507	6.702	42.969
7C_ch1	fel	14	f	0.261	48.353	40.982	E	6	2209.132	2695.444	1.051	0.212	0
7C_ch1	fel	14	f	0.261	48.353	40.382	E	7	3983.150	2913.625	0.512	-0.777	42.969
7C_ch1	fel	14	f	0.261	48.353	45.023	E	8	2077.077	2432.185	1.332	1.164	0
7C_ch1	fel	14	f	0.261	48.353	45.074	E	9	3447.542	3009.125	0.578	-0.846	0
7C_ch1	fel	14	f	0.261	48.353	46.365	E	10	4413.707	3409.297	0.213	-1.370	0
7C_ch1	fel	14	f	0.261	48.353	46.994	E	11	3959.630	3415.082	0.468	-1.204	0
7C_ch1	fel	14	f	0.261	48.353	45.233	E	12	5227.885	3267.891	-0.022	-1.516	8722.656
7C_ch1	fel	14	f	0.261	48.353	44.740	E	13	2783.777	2210.310	1.352	1.357	1847.656
7C_ch1	fel	14	f	0.261	48.353	43.541	E	14	1685.151	1255.757	1.879	8.340	1675.781
7C_ch1	sked	15	sj	0.278	51.567	35.357	E	0	401.120	998.490	4.699	31.643	0
7C_ch1	sked	15	sj	0.278	51.567	38.249	E	1	479.621	965.051	3.210	16.535	0
7C_ch1	sked	15	sj	0.278	51.567	43.886	E	2	864.305	999.025	1.616	7.455	0
7C_ch1	sked	15	sj	0.278	51.567	43.585	E	3	664.172	1216.676	3.791	21.162	0
7C_ch1	sked	15	sj	0.278	51.567	47.532	E	4	1053.583	1109.459	4.417	31.383	0
7C_ch1	sked	15	sj	0.278	51.567	47.009	E	5	1111.925	1256.926	4.278	25.533	1246.094
7C_ch1	sked	15	sj	0.278	51.567	49.305	E	6	1107.704	877.382	6.059	55.045	1203.125
7C_ch1	sked	15	sj	0.278	51.567	51.091	E	7	1051.808	783.659	6.630	69.443	1160.156
7C_ch1	sked	15	sj	0.278	51.567	47.299	E	8	786.089	1248.871	4.991	30.844	0
7C_ch1	sked	15	sj	0.278	51.567	47.290	E	9	1113.122	1016.883	7.299	56.518	1117.188
7C_ch1	sked	15	sj	0.278	51.567	47.268	E	10	1150.982	873.245	8.232	73.913	1074.219
7C_ch1	sked	15	sj	0.278	51.567	46.554	E	11	1089.036	1051.407	6.148	43.756	1074.219
7C_ch1	sked	15	sj	0.278	51.567	47.519	E	12	1100.965	810.407	8.328	78.974	1074.219
7C_ch1	sked	15	sj	0.278	51.567	43.613	E	13	827.526	927.773	5.142	40.706	0
7C_ch1	sked	15	sj	0.278	51.567	40.884	E	14	643.926	764.194	4.621	45.061	0
7C_ch1	fall	16	f	0.260	50.123	34.240	a	0	619.714	1257.235	3.963	20.701	42.969
7C_ch1	fall	16	f	0.260	50.123	41.533	a	1	551.260	1237.763	3.302	14.237	0
7C_ch1	fall	16	f	0.260	50.123	40.525	a	2	1994.335	1799.888	1.335	3.184	0
7C_ch1	fall	16	f	0.260	50.123	43.016	a	3	2164.263	2399.183	1.194	1.105	0
7C_ch1	fall	16	f	0.260	50.123	46.641	a	4	3175.952	1982.859	1.039	1.444	2621.094
7C_ch1	fall	16	f	0.260	50.123	48.518	a	5	3622.986	2121.830	0.550	0.090	5242.188
7C_ch1	fall	16	f	0.260	50.123	48.733	a	6	3630.542	2600.329	0.910	0.092	2664.062
7C_ch1	fall	16	f	0.260	50.123	48.649	a	7	4150.743	2611.926	0.552	-0.577	1761.719
7C_ch1	fall	16	f	0.260	50.123	49.064	a	8	3682.667	2889.206	0.587	-0.590	0
7C_ch1	fall	16	f	0.260	50.123	50.016	a	9	3542.205	3311.646	0.646	-0.921	0
7C_ch1	fall	16	f	0.260	50.123	46.945	a	10	3909.181	3515.469	0.453	-1.119	0
7C_ch1	fall	16	f	0.260	50.123	42.545	a	11	3054.669	2881.932	0.855	-0.155	0
7C_ch1	fall	16	f	0.260	50.123	41.327	a	12	3429.581	2802.644	0.779	-0.105	0
7C_ch1	fall	16	f	0.260	50.123	43.854	a	13	1864.747	2403.920	1.679	2.519	0
7C_ch1	fall	16	f	0.260	50.123	41.336	a	14	2251.369	2107.629	1.049	1.046	0
7C_ch1	skida	17	sj	0.199	51.096	41.612	I	0	1081.645	892.755	2.010	15.821	0
7C_ch1	skida	17	sj	0.199	51.096	43.542	I	1	1050.700	966.337	3.232	23.454	1460.938
7C_ch1	skida	17	sj	0.199	51.096	43.781	I	2	1446.767	794.074	6.933	63.733	1546.875
7C_ch1	skida	17	sj	0.199	51.096	47.571	I	3	1275.891	612.171	7.135	89.179	1289.062
7C_ch1	skida	17	sj	0.199	51.096	49.490	I	4	1198.294	541.610	6.564	97.766	1246.094
7C_ch1	skida	17	sj	0.199	51.096	48.478	I	5	1065.617	738.455	3.772	42.383	1203.125
7C_ch1	skida	17	sj	0.199	51.096	50.283	I	6	887.893	714.364	3.353	37.400	1203.125
7C_ch1	skida	17	sj	0.199	51.096	45.767	I	7	898.204	982.807	4.624	36.091	0
7C_ch1	skida	17	sj	0.199	51.096	45.816	I	8	936.142	865.190	4.974	41.215	902.344
7C_ch1	skida	17	sj	0.199	51.096	44.724	I	9	1028.933	878.167	5.291	42.514	1074.219
7C_ch1	skida	17	sj	0.199	51.096	46.093	I	10	986.091	757.657	4.950	42.050	687.500
7C_ch1	skida	17	sj	0.199	51.096	45.617	I	11	1042.987	642.756	7.366	77.377	859.375
7C_ch1	skida	17	sj	0.199	51.096	48.211	I	12	937.800	516.270	5.995	73.669	859.375
7C_ch1	skida	17	sj	0.199	51.096	43.486	I	13	1031.964	591.618	5.065	50.758	816.406
7C_ch1	skida	17	sj	0.199	51.096	40.840	I	14	868.090	717.872	4.451	38.461	386.719
7C_ch1	sjal	18	sj	0.240	52.062	38.152	A	0	399.118	1163.565	4.731	27.249	0
7C_ch1	sjal	18	sj	0.240	52.062	39.488	A	1	652.477	1082.051	3.810	23.094	0
7C_ch1	sjal	18	sj	0.240	52.062	41.949	A	2	814.410	1137.227	4.605	30.431	0
7C_ch1	sjal	18	sj	0.240	52.062	45.172	A	3	538.309	1051.241	5.279	38.865	0
7C_ch1	sjal	18	sj	0.240	52.062	46.030	A	4	1104.109	994.412	4.717	33.851	1246.094
7C_ch1	sjal	18	sj	0.240	52.062	46.791	A	5	760.571	1065.801	5.039	35.206	0
7C_ch1	sjal	18	sj	0.240	52.062	49.753	A	6	724.438	1015.358	4.857	35.027	0
7C_ch1	sjal	18	sj	0.240	52.062	51.833	A	7	1097.084	816.124	8.035	74.496	1074.219
7C_ch1	sjal	18	sj	0.240	52.062	50.798	A	8	1157.385	899.200	5.653	38.354	1031.250
7C_ch1	sjal	18	sj	0.240	52.062	48.542	A	9	1049.834	1156.793	5.441	33.031	1031.250
